Description,United States Total,,,Alabama,,,Alaska,,,Arizona,,,Arkansas,,,California,,,Colorado,,,Connecticut,,,Delaware,,,District of Columbia,,,Florida,,,Georgia,,,Hawaii,,,Idaho,,,Illinois,,,Indiana,,,Iowa,,,Kansas,,,Kentucky,,,Louisiana,,,Maine,,,Maryland,,,Massachusetts,,,Michigan,,,Minnesota,,,Mississippi,,,Missouri,,,Montana,,,Nebraska,,,Nevada,,,New Hampshire,,,New Jersey,,,New Mexico,,,New York,,,North Carolina,,,North Dakota,,,Ohio,,,Oklahoma,,,Oregon,,,Pennsylvania,,,Rhode Island,,,South Carolina,,,South Dakota,,,Tennessee,,,Texas,,,Utah,,,Vermont,,,Virginia,,,Washington,,,West Virginia,,,Wisconsin,,,Wyoming,,
               Veterans' services,"701,777","701,777",0,"5,592","5,592",0,0,0,0,"10,843","10,843",0,"1,951","1,951",0,"18,608","18,608",0,"2,613","2,613",0,"28,383","28,383",0,0,0,0,0,0,0,"10,357","10,357",0,"8,603","8,603",0,7,7,0,0,0,0,"10,045","10,045",0,"9,023","9,023",0,"1,936","1,936",0,"11,877","11,877",0,"50,374","50,374",0,"6,581","6,581",0,258,258,0,"2,323","2,323",0,"5,931","5,931",0,0,0,0,"14,575","14,575",0,"22,287","22,287",0,878,878,0,"2,400","2,400",0,"1,189","1,189",0,114,114,0,"1,097","1,097",0,"13,905","13,905",0,"4,191","4,191",0,"6,505","6,505",0,"7,046","7,046",0,812,812,0,"30,902","30,902",0,"15,544","15,544",0,"7,979","7,979",0,"6,075","6,075",0,0,0,0,0,0,0,"1,485","1,485",0,"5,658","5,658",0,"276,561","276,561",0,"4,124","4,124",0,"3,771","3,771",0,"25,865","25,865",0,"29,674","29,674",0,"11,742","11,742",0,"22,054","22,054",0,39,39,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Transportation:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
               Highways,"181,262,442","108,987,493","72,274,949","2,446,028","1,553,661","892,367","1,412,550","1,143,257","269,293","2,560,715","1,416,440","1,144,275","2,033,977","1,458,568","575,409","16,441,059","7,653,069","8,787,990","3,261,656","1,495,292","1,766,364","2,239,940","1,556,674","683,266","840,026","650,737","189,289","454,310",0,"454,310","11,271,111","8,081,912","3,189,199","4,327,694","2,670,560","1,657,134","611,391","310,916","300,475","885,051","520,584","364,467","9,237,765","6,039,851","3,197,914","2,546,202","1,636,972","909,230","2,792,869","1,609,920","1,182,949","1,927,850","983,193","944,657","2,270,627","1,771,455","499,172","2,277,440","1,419,959","857,481","987,329","670,914","316,415","3,371,900","2,379,424","992,476","3,814,668","2,688,076","1,126,592","4,266,954","1,470,835","2,796,119","4,812,313","1,751,401","3,060,912","1,734,517","1,061,871","672,646","2,375,192","1,186,606","1,188,586","838,291","595,946","242,345","1,550,146","808,746","741,400","2,029,169","907,026","1,122,143","755,818","463,068","292,750","4,115,719","2,688,569","1,427,150","913,354","623,839","289,515","12,220,045","4,913,851","7,306,194","4,878,048","4,216,230","661,818","1,746,929","834,093","912,836","6,055,145","3,400,581","2,654,564","2,582,592","1,797,398","785,194","2,119,540","1,182,277","937,263","9,786,248","7,380,951","2,405,297","474,524","339,064","135,460","2,277,922","1,755,981","521,941","997,374","593,932","403,442","2,248,898","1,318,830","930,068","15,187,072","9,823,856","5,363,216","1,832,007","1,165,245","666,762","613,377","363,432","249,945","4,953,821","3,591,012","1,362,809","4,392,690","2,289,856","2,102,834","1,230,779","1,136,557","94,222","5,598,298","3,136,502","2,461,796","663,502","478,504","184,998"
                    Capital outlay,"101,789,702","74,693,733","27,095,969","1,252,787","1,026,471","226,316","706,097","595,891","110,206","1,383,261","955,034","428,227","1,291,491","1,100,577","190,914","5,481,780","3,264,855","2,216,925","1,629,511","911,500","718,011","1,205,628","1,090,846","114,782","579,053","494,739","84,314","309,697",0,"309,697","7,778,274","6,551,139","1,227,135","2,654,789","1,941,102","713,687","186,669","13,518","173,151","455,413","311,956","143,457","6,095,718","4,940,752","1,154,966","1,458,689","1,248,694","209,995","1,532,138","1,216,578","315,560","1,095,566","697,544","398,022","1,424,931","1,271,891","153,040","1,343,991","985,894","358,097","368,338","312,264","56,074","1,729,541","1,701,180","28,361","1,798,627","1,498,849","299,778","1,514,341","903,713","610,628","2,864,299","1,081,284","1,783,015","830,082","677,965","152,117","1,077,999","687,231","390,768","355,324","303,138","52,186","813,865","517,817","296,048","1,230,928","671,831","559,097","310,549","259,097","51,452","2,503,186","1,933,305","569,881","441,690","361,048","80,642","7,339,933","3,475,058","3,864,875","3,331,650","3,061,278","270,372","1,054,328","606,776","447,552","3,681,306","2,665,323","1,015,983","1,684,573","1,377,724","306,849","850,525","544,744","305,781","6,095,753","5,655,288","440,465","252,708","233,654","19,054","1,443,233","1,187,300","255,933","528,108","436,201","91,907","1,187,896","873,160","314,736","9,835,390","7,334,921","2,500,469","979,129","823,727","155,402","241,732","176,570","65,162","2,659,232","2,018,805","640,427","2,283,573","1,213,138","1,070,435","624,510","616,778","7,732","3,677,481","2,617,367","1,060,114","334,390","248,218","86,172"
               Air transportation (airports),"26,001,414","2,353,722","23,647,692","137,938","1,124","136,814","376,461","331,625","44,836","529,059","8,644","520,415","111,718",438,"111,280","4,653,418","4,441","4,648,977","829,616","1,668","827,948","27,451","21,099","6,352","7,487",0,"7,487",0,0,0,"2,729,192",0,"2,729,192","791,413","3,514","787,899","528,423","528,423",0,"64,961","1,936","63,025","1,440,537","34,961","1,405,576","248,741","2,734","246,007","83,840",7,"83,833","101,394",923,"100,471","190,661","6,897","183,764","377,655","31,149","346,506","52,004",201,"51,803","323,579","299,681","23,898","621,166","581,758","39,408","592,122","33,665","558,457","492,062","9,296","482,766","77,435",0,"77,435","325,158",523,"324,635","78,498","3,972","74,526","102,268","4,749","97,519","324,449",0,"324,449","40,691",880,"39,811","44,492","24,052","20,440","86,889","1,184","85,705","2,367,338","54,549","2,312,789","531,246","11,748","519,498","107,747","1,909","105,838","376,458",0,"376,458","165,959","4,423","161,536","364,946","4,785","360,161","656,743","3,794","652,949","75,113","75,113",0,"203,207","4,449","198,758","34,605",0,"34,605","467,573","34,564","433,009","2,057,032","11,159","2,045,873","432,159","8,135","424,024","40,221","15,987","24,234","683,181","10,573","672,608","587,339","2,944","584,395","41,318","2,288","39,030","316,597","132,209","184,388","101,854","35,549","66,305"
               Parking facilities,"2,110,073","12,949","2,097,124","14,738",0,"14,738","13,074",0,"13,074","9,240",0,"9,240","2,912",0,"2,912","517,554","3,486","514,068","48,343",0,"48,343","49,054","3,592","45,462","10,219",0,"10,219","30,860",0,"30,860","211,931",0,"211,931","8,364",0,"8,364","3,924","3,116",808,59,0,59,"75,292",0,"75,292","10,994",0,"10,994","23,393",0,"23,393","5,186",0,"5,186","32,105",0,"32,105","2,900",0,"2,900","5,282",0,"5,282","60,309",0,"60,309","16,790",0,"16,790","41,508",0,"41,508","64,299",0,"64,299","1,199",0,"1,199","22,000",0,"22,000","6,213",0,"6,213","8,163",0,"8,163","9,353",0,"9,353","13,398",0,"13,398","75,352",0,"75,352","9,652",0,"9,652","90,233",0,"90,233","34,115","1,821","32,294","2,864",0,"2,864","78,273",0,"78,273","9,274",0,"9,274","17,940",0,"17,940","236,976",0,"236,976","2,614",0,"2,614","30,361",0,"30,361","4,504",0,"4,504","12,880",0,"12,880","34,933",0,"34,933",107,0,107,"7,659",0,"7,659","52,774",0,"52,774","21,670",0,"21,670","7,239",0,"7,239","60,986",934,"60,052","1,011",0,"1,011"
               Sea and inland port facilities,"6,310,653","2,144,769","4,165,884","91,218","91,218",0,"148,143","2,072","146,071",0,0,0,"3,222",0,"3,222","1,479,848",0,"1,479,848",0,0,0,911,361,550,"57,957","57,957",0,0,0,0,"525,391",0,"525,391","338,836","338,836",0,"79,955","79,955",0,"2,244",0,"2,244","14,141",0,"14,141","15,999","11,316","4,683",12,0,12,0,0,0,"32,554",0,"32,554","302,752","138,974","163,778","5,552",320,"5,232","215,654","215,654",0,"105,060","97,214","7,846","4,674",0,"4,674","58,952",0,"58,952","53,481","19,719","33,762","2,817",61,"2,756","1,311",0,"1,311",0,0,0,0,0,0,110,110,0,"43,939","43,733",206,0,0,0,"322,773","33,230","289,543","35,639","35,225",414,0,0,0,"33,574",0,"33,574","8,294",0,"8,294","142,028",0,"142,028","14,665","2,370","12,295","2,720",0,"2,720","372,039","371,354",685,0,0,0,"1,252",0,"1,252","598,421",0,"598,421",0,0,0,0,0,0,"596,446","595,081","1,365","573,334",0,"573,334",916,916,0,"23,819","9,093","14,726",0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Public safety:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
               Police protection,"113,750,814","14,952,418","98,798,396","1,255,110","142,666","1,112,444","365,305","116,524","248,781","2,454,185","251,431","2,202,754","674,233","105,772","568,461","18,875,370","1,857,930","17,017,440","1,890,886","231,730","1,659,156","1,179,822","223,162","956,660","378,957","146,756","232,201","639,302",0,"639,302","8,509,422","606,373","7,903,049","2,739,699","416,467","2,323,232","482,768","44,862","437,906","456,604","67,030","389,574","5,255,897","409,156","4,846,741","1,341,188","223,462","1,117,726","811,432","95,515","715,917","864,062","107,868","756,194","762,165","175,080","587,085","1,639,119","238,728","1,400,391","307,047","90,368","216,679","2,651,888","546,535","2,105,353","2,234,987","505,958","1,729,029","2,582,037","473,644","2,108,393","1,996,899","357,023","1,639,876","769,888","135,917","633,971","1,789,420","246,996","1,542,424","333,103","55,206","277,897","498,954","82,537","416,417","1,268,927","88,480","1,180,447","420,331","70,914","349,417","3,527,351","585,220","2,942,131","706,090","125,181","580,909","10,381,172","865,151","9,516,021","3,207,421","537,181","2,670,240","250,227","45,897","204,330","3,843,654","332,437","3,511,217","1,007,597","176,778","830,819","1,375,220","200,061","1,175,159","3,876,566","1,092,822","2,783,744","452,341","92,833","359,508","1,305,492","180,591","1,124,901","209,487","44,756","164,731","1,957,164","223,029","1,734,135","8,208,159","1,229,950","6,978,209","783,245","150,315","632,930","193,723","79,194","114,529","2,512,304","407,212","2,105,092","2,056,132","305,035","1,751,097","394,610","81,031","313,579","1,850,700","44,780","1,805,920","223,152","38,874","184,278"
               Fire protection,"50,422,189",0,"50,422,189","515,228",0,"515,228","241,144",0,"241,144","1,209,179",0,"1,209,179","306,198",0,"306,198","8,500,946",0,"8,500,946","1,021,299",0,"1,021,299","626,552",0,"626,552","38,585",0,"38,585","281,620",0,"281,620","4,030,212",0,"4,030,212","1,168,448",0,"1,168,448","256,778",0,"256,778","227,732",0,"227,732","2,653,956",0,"2,653,956","856,459",0,"856,459","273,313",0,"273,313","352,336",0,"352,336","390,354",0,"390,354","764,186",0,"764,186","167,165",0,"167,165","1,179,440",0,"1,179,440","1,297,007",0,"1,297,007","982,962",0,"982,962","489,375",0,"489,375","294,754",0,"294,754","884,324",0,"884,324","136,519",0,"136,519","259,926",0,"259,926","551,206",0,"551,206","257,394",0,"257,394","1,016,080",0,"1,016,080","338,265",0,"338,265","3,943,729",0,"3,943,729","1,046,392",0,"1,046,392","121,014",0,"121,014","2,035,377",0,"2,035,377","619,553",0,"619,553","778,185",0,"778,185","843,421",0,"843,421","331,269",0,"331,269","559,885",0,"559,885","68,676",0,"68,676","771,021",0,"771,021","3,395,426",0,"3,395,426","330,117",0,"330,117","69,362",0,"69,362","1,372,054",0,"1,372,054","1,627,748",0,"1,627,748","123,667",0,"123,667","720,382",0,"720,382","95,969",0,"95,969"
               Correction,"79,286,733","49,278,105","30,008,628","711,449","495,694","215,755","323,921","316,195","7,726","1,704,164","1,040,692","663,472","510,560","334,026","176,534","14,624,717","8,386,870","6,237,847","1,356,697","889,228","467,469","622,077","622,077",0,"327,693","327,693",0,"197,189",0,"197,189","4,555,977","2,592,648","1,963,329","2,118,288","1,289,551","828,737","228,515","228,515",0,"419,202","277,059","142,143","2,113,677","1,380,385","733,292","1,054,663","632,122","422,541","441,963","287,238","154,725","542,320","309,314","233,006","883,652","579,124","304,528","1,069,961","509,794","560,167","247,048","149,856","97,192","1,935,543","1,497,876","437,667","1,452,153","1,452,153",0,"2,480,828","1,866,187","614,641","1,034,326","503,836","530,490","516,966","330,761","186,205","945,969","732,737","213,232","258,364","212,680","45,684","514,541","369,624","144,917","771,031","305,278","465,753","225,981","145,827","80,154","2,145,617","1,439,369","706,248","718,272","481,475","236,797","6,523,051","3,120,396","3,402,655","1,942,331","1,388,080","554,251","222,362","102,678","119,684","2,037,140","1,520,484","516,656","747,267","593,201","154,066","1,305,108","766,260","538,848","3,735,962","2,170,523","1,565,439","210,109","210,109",0,"743,215","470,254","272,961","187,008","124,688","62,320","1,118,476","657,021","461,455","6,325,910","3,813,532","2,512,378","569,377","372,616","196,761","141,148","140,867",281,"2,647,991","1,430,595","1,217,396","1,730,875","998,607","732,268","355,002","301,041","53,961","1,492,977","981,152","511,825","198,100","130,117","67,983"
                    Capital outlay,"2,230,623","1,347,385","883,238","20,216","18,814","1,402","2,698","2,670",28,"32,575","11,971","20,604","18,890",0,"18,890","591,773","446,017","145,756","22,067","12,787","9,280","2,675","2,675",0,"2,547","2,547",0,"3,176",0,"3,176","67,797","21,765","46,032","65,429","43,362","22,067","3,420","3,420",0,"17,011","8,690","8,321","25,402","14,560","10,842","17,399","10,438","6,961","1,254","1,022",232,"20,524","7,034","13,490","19,914","1,248","18,666","42,569","13,772","28,797","8,129","7,668",461,"54,134","52,989","1,145","51,020","51,020",0,"8,496","2,736","5,760","11,016","5,725","5,291","12,446","4,752","7,694","10,659","8,847","1,812","5,859","3,527","2,332","4,867","4,230",637,"28,519","19,156","9,363","28,615","28,615",0,"49,020","33,527","15,493","5,034",0,"5,034","194,293","70,083","124,210","44,717","16,713","28,004","69,247",870,"68,377","85,784","80,442","5,342","37,767","6,236","31,531","42,964","41,620","1,344","50,456","29,618","20,838","4,871","4,871",0,"10,852","5,638","5,214","1,922","1,849",73,"14,894","7,892","7,002","142,348","69,706","72,642","48,535","47,651",884,"1,130","1,130",0,"75,475","47,765","27,710","87,227","43,202","44,025","10,123","10,114",9,"51,930","16,274","35,656",938,127,811
               Protective inspection and regulation,"14,395,088","8,501,051","5,894,037","143,033","86,480","56,553","38,170","26,836","11,334","201,923","104,887","97,036","95,084","83,392","11,692","4,469,564","2,717,150","1,752,414","122,753","85,773","36,980","102,647","75,717","26,930","68,995","48,000","20,995","107,253",0,"107,253","803,703","255,733","547,970","159,155","67,612","91,543","59,887","53,679","6,208","62,949","44,049","18,900","258,916","144,154","114,762","129,024","101,358","27,666","108,486","70,876","37,610","95,385","67,263","28,122","109,634","85,813","23,821","117,382","54,482","62,900","48,848","36,365","12,483","281,636","190,652","90,984","303,098","89,471","213,627","453,756","288,671","165,085","204,401","79,983","124,418","97,737","83,224","14,513","105,909","57,394","48,515","39,324","28,215","11,109","61,451","41,705","19,746","187,768","100,899","86,869","58,589","48,486","10,103","465,254","294,642","170,612","59,257","50,943","8,314","740,294","188,136","552,158","316,755","207,332","109,423","44,374","31,146","13,228","294,771","211,647","83,124","139,186","108,562","30,624","361,720","251,665","110,055","410,580","274,898","135,682","29,772","17,434","12,338","136,426","100,401","36,025","30,885","26,590","4,295","139,235","85,592","53,643","862,525","512,305","350,220","86,609","57,081","29,528","35,664","33,624","2,040","299,509","195,939","103,570","510,804","381,602","129,202","81,745","78,020","3,725","216,260","145,420","70,840","37,003","29,753","7,250"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Environment and housing:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
               Natural resources,"31,773,785","21,612,536","10,161,249","243,655","234,363","9,292","369,235","354,917","14,318","477,028","277,023","200,005","338,977","280,421","58,556","6,927,437","4,962,448","1,964,989","575,837","351,400","224,437","213,187","200,585","12,602","88,171","84,609","3,562","83,164",0,"83,164","4,023,992","1,469,123","2,554,869","565,290","526,553","38,737","157,341","153,800","3,541","331,254","241,066","90,188","682,842","186,467","496,375","436,669","375,424","61,245","600,885","404,539","196,346","283,787","222,447","61,340","392,748","353,715","39,033","1,074,775","793,638","281,137","146,631","137,815","8,816","575,755","425,081","150,674","248,103","223,895","24,208","421,481","352,782","68,699","870,416","607,528","262,888","306,106","280,806","25,300","431,529","355,577","75,952","332,181","281,141","51,040","328,356","182,919","145,437","304,341","137,488","166,853","65,275","57,100","8,175","494,498","461,093","33,405","348,532","233,270","115,262","663,148","490,328","172,820","633,152","480,863","152,289","405,380","233,355","172,025","421,805","330,423","91,382","181,505","167,418","14,087","567,360","405,222","162,138","797,142","681,099","116,043","79,555","69,223","10,332","272,563","226,104","46,459","205,372","161,434","43,938","418,617","373,068","45,549","1,469,221","646,943","822,278","275,455","213,338","62,117","107,772","104,792","2,980","322,487","256,805","65,682","1,188,792","786,228","402,564","236,165","232,325","3,840","599,562","396,642","202,920","189,254","147,893","41,361"
                    Capital outlay,"5,384,177","2,630,229","2,753,948","24,170","23,975",195,"14,812","13,740","1,072","82,167","14,780","67,387","38,293","17,747","20,546","1,024,162","600,158","424,004","93,966","24,743","69,223","42,796","39,715","3,081","6,057","4,635","1,422","6,869",0,"6,869","895,454","157,693","737,761","94,268","87,602","6,666","44,333","42,724","1,609","33,489","23,402","10,087","66,718","9,110","57,608","51,222","38,596","12,626","160,612","42,642","117,970","18,884","8,548","10,336","24,641","22,104","2,537","539,388","401,343","138,045","7,550","6,361","1,189","49,891","45,644","4,247","46,891","43,677","3,214","34,820","17,211","17,609","135,224","77,580","57,644","28,379","25,920","2,459","47,595","25,726","21,869","15,166","7,690","7,476","51,440","10,511","40,929","104,433","8,388","96,045","6,563","5,838",725,"80,589","63,376","17,213","35,156",0,"35,156","138,826","119,639","19,187","72,784","51,599","21,185","91,502","23,294","68,208","39,574","26,143","13,431","27,304","26,103","1,201","48,824","12,028","36,796","73,935","66,088","7,847","12,633","11,428","1,205","53,335","28,672","24,663","15,183","8,685","6,498","51,807","39,487","12,320","401,800","50,041","351,759","35,688","17,559","18,129","5,691","5,018",673,"39,778","26,273","13,505","261,824","136,270","125,554","29,352","28,931",421,"61,069","32,542","28,527","17,270","9,250","8,020"
